Trait	nSNP	overall_p	mscomp	ratio_coveredSNP
E4_HYPERLIPMIX_FinnGen_FinnGenR5_1	222	0.000252211867945824	PC32 (1e-01)	0.0402246783837652
E4_HYPERLIPNAS_FinnGen_FinnGenR5_1	222	0.0226789946491512	PC40 (6e-03)	0.0402246783837652
E4_HYPEROSMHNAT_FinnGen_FinnGenR5_1	222	0.635041527245007	PC39 (2e-01)	0.0402246783837652
E4_HYPERPARA_FinnGen_FinnGenR5_1	222	0.802578310571848	PC32 (1e-01)	0.0402246783837652
E4_HYPERPIT_FinnGen_FinnGenR5_1	222	0.120116265936629	PC11 (2e-01)	0.0402246783837652
E4_HYPERPRO_ADVERSE_FinnGen_FinnGenR5_1	222	0.0391480497508772	PC21 (3e-02)	0.0402246783837652
E4_HYPERPRO_FinnGen_FinnGenR5_1	222	0.0265678725568019	PC27 (6e-03)	0.0402246783837652
E4_HYPODRUG_FinnGen_FinnGenR5_1	222	0.0494860073364197	PC22 (2e-02)	0.0402246783837652
E4_HYPOGLYC_FinnGen_FinnGenR5_1	222	0.392025433199755	PC22 (6e-02)	0.0402246783837652
E4_HYPOKALAEMIA_FinnGen_FinnGenR5_1	222	0.831676898717028	PC39 (2e-01)	0.0402246783837652
E4_HYPOOSMNAT_FinnGen_FinnGenR5_1	222	0.427935983955315	PC39 (6e-02)	0.0402246783837652
E4_HYPOPARA_FinnGen_FinnGenR5_1	222	0.0878725332635164	PC34 (1e-01)	0.0402246783837652
E4_HYPOPIT_FinnGen_FinnGenR5_1	222	0.723348712092597	PC28 (9e-02)	0.0402246783837652
E4_HYTHY_AI_STRICT_FinnGen_FinnGenR5_1	222	0.000364031203215572	PC34 (2e-01)	0.0402246783837652
E4_HYTHY_AI_STRICT_PURCH_FinnGen_FinnGenR5_1	222	0.00163078580008648	PC34 (2e-01)	0.0402246783837652
E4_HYTHYNAS_FinnGen_FinnGenR5_1	222	0.00356392160345949	PC37 (2e-01)	0.0402246783837652
E4_HYTHYPOSTINF_FinnGen_FinnGenR5_1	222	0.771744724484103	PC14 (2e-01)	0.0402246783837652
E4_HYTHYSUBS_FinnGen_FinnGenR5_1	222	0.754883841249302	PC39 (2e-01)	0.0402246783837652
E4_IRON_MET_FinnGen_FinnGenR5_1	222	0.077454360883182	PC17 (6e-03)	0.0402246783837652
E4_LACTONAS_FinnGen_FinnGenR5_1	222	0.986598756909889	PC34 (3e-01)	0.0402246783837652
E4_LACTOSEINT_FinnGen_FinnGenR5_1	222	0.977827702914966	PC33 (3e-01)	0.0402246783837652
E4_LIPOPROT_FinnGen_FinnGenR5_1	222	0.0223085179501371	PC31 (9e-03)	0.0402246783837652
E4_LIPOPROTNAS_FinnGen_FinnGenR5_1	222	0.660191389065247	PC28 (2e-03)	0.0402246783837652
E4_MALNUTRITION_FinnGen_FinnGenR5_1	222	0.636998398574076	PC38 (1e-01)	0.0402246783837652
E4_METABO_FinnGen_FinnGenR5_1	222	0.487979385757334	PC39 (4e-02)	0.0402246783837652
E4_METABOLIA_FinnGen_FinnGenR5_1	222	0.086082586248719	PC31 (2e-02)	0.0402246783837652
E4_MINERAL_MET_FinnGen_FinnGenR5_1	222	0.0117667928875359	PC17 (1e-03)	0.0402246783837652
E4_NUTRI_DEF_NAS_FinnGen_FinnGenR5_1	222	0.510534848224718	PC32 (6e-03)	0.0402246783837652
E4_NUTRIDEF_FinnGen_FinnGenR5_1	222	0.63762704771874	PC27 (1e-01)	0.0402246783837652
E4_OBESITY_FinnGen_FinnGenR5_1	222	0.516263048401346	PC31 (7e-02)	0.0402246783837652
E4_OBESITY_HYPER_FinnGen_FinnGenR5_1	222	0.486937842079916	PC31 (5e-02)	0.0402246783837652
E4_OBESITYCAL_FinnGen_FinnGenR5_1	222	0.432281226737415	PC36 (6e-02)	0.0402246783837652
E4_OBESITYDRUG_FinnGen_FinnGenR5_1	222	0.721511107337243	PC30 (2e-01)	0.0402246783837652
E4_OBESITYNAS_FinnGen_FinnGenR5_1	222	0.806625295423628	PC29 (2e-01)	0.0402246783837652
E4_OBESITYXTRMALV_FinnGen_FinnGenR5_1	222	0.411112486977073	PC12 (6e-02)	0.0402246783837652
E4_OVARDYS_FinnGen_FinnGenR5_1	222	0.276394106395442	PC13 (7e-02)	0.0402246783837652
E4_OVARFAIL_FinnGen_FinnGenR5_1	222	0.541666745099496	PC21 (2e-01)	0.0402246783837652
E4_PANCSECNAS_FinnGen_FinnGenR5_1	222	0.421218547483196	PC32 (7e-02)	0.0402246783837652
E4_PARANAS_FinnGen_FinnGenR5_1	222	0.311778410495858	PC31 (2e-01)	0.0402246783837652
E4_PARATHYRO_FinnGen_FinnGenR5_1	222	0.745625967374908	PC32 (1e-01)	0.0402246783837652
E4_PITUDISNAS_FinnGen_FinnGenR5_1	222	0.704069779065083	PC14 (4e-03)	0.0402246783837652
E4_PLASMAPROT_FinnGen_FinnGenR5_1	222	0.899247113401417	PC27 (2e-01)	0.0402246783837652
E4_POCS_FinnGen_FinnGenR5_1	222	0.439151373327149	PC13 (7e-02)	0.0402246783837652
E4_PORBILIR_FinnGen_FinnGenR5_1	222	0.90215021559926	PC27 (3e-01)	0.0402246783837652
E4_SHORT_FinnGen_FinnGenR5_1	222	0.0545586180746604	PC36 (7e-03)	0.0402246783837652
E4_TESTICHYPO_FinnGen_FinnGenR5_1	222	0.48793500287993	PC8 (5e-02)	0.0402246783837652
E4_TESTIDYS_FinnGen_FinnGenR5_1	222	0.779943363963933	PC8 (1e-01)	0.0402246783837652
E4_THYROID_FinnGen_FinnGenR5_1	222	0.0178149998142604	PC37 (2e-01)	0.0402246783837652
E4_THYROIDITAUTOIM_FinnGen_FinnGenR5_1	222	0.84095405587886	PC11 (6e-02)	0.0402246783837652
E4_THYROIDITNAS_FinnGen_FinnGenR5_1	222	0.231304792242258	PC36 (3e-01)	0.0402246783837652
E4_THYROIDITSUBAC_FinnGen_FinnGenR5_1	222	0.740198065770142	PC36 (3e-02)	0.0402246783837652
E4_THYROIDNASOTH_FinnGen_FinnGenR5_1	222	0.660700078710344	PC30 (4e-02)	0.0402246783837652
E4_THYTOXGOITDIF_FinnGen_FinnGenR5_1	222	0.057101743076997	PC12 (1e-01)	0.0402246783837652
E4_THYTOXGOITMULT_FinnGen_FinnGenR5_1	222	0.294648013850686	PC28 (2e-01)	0.0402246783837652
E4_THYTOXNAS_FinnGen_FinnGenR5_1	222	0.770029576444857	PC35 (3e-02)	0.0402246783837652
E4_THYTOXNOD_FinnGen_FinnGenR5_1	222	0.965781185241358	PC16 (3e-01)	0.0402246783837652
E4_VIT_B_DEF_FinnGen_FinnGenR5_1	222	0.797309652719474	PC18 (4e-02)	0.0402246783837652
E4_VIT_D_DEF_FinnGen_FinnGenR5_1	222	0.973269195599721	PC36 (1e-01)	0.0402246783837652
E4_VIT_DEF_FinnGen_FinnGenR5_1	222	0.925922748165964	PC18 (3e-02)	0.0402246783837652
E4_VOLUME_FinnGen_FinnGenR5_1	222	0.442206931157181	PC30 (2e-01)	0.0402246783837652
EBVCA_Scepanovic_30053915_1	3620	0.102075326117531	PC29 (2e-04)	0.655915926798333
EBVCAIGG_Scepanovic_30053915_1	3622	0.291467948109545	PC3 (2e-02)	0.656278311288277
EBVEA_Scepanovic_30053915_1	3622	0.119812717357307	PC20 (9e-04)	0.656278311288277
EBVEAD_ButlerLaporte_33204752_1	5068	0.585575167752905	PC18 (9e-02)	0.918282297517666
EBVEAIGG_Scepanovic_30053915_1	3622	0.692408489424017	PC37 (2e-02)	0.656278311288277
EBVEBNA1_ButlerLaporte_33204752_1	5063	0.607650638971019	PC28 (8e-03)	0.917376336292807
EBVIGG_ButlerLaporte_33204752_1	5063	0.584619369412674	PC31 (8e-03)	0.917376336292807
EBVNA_Scepanovic_30053915_1	3622	0.667741913983506	PC14 (6e-02)	0.656278311288277
EBVNAIGG_Scepanovic_30053915_1	3633	0.000246913926479047	PC26 (3e-04)	0.658271425982968
EBVVCAP18_ButlerLaporte_33204752_1	5065	0.73049839270469	PC23 (4e-02)	0.917738720782751
EBVZEBRA_ButlerLaporte_33204752_1	5068	0.275311843696621	PC21 (1e-02)	0.918282297517666
ECP_Folkersen_33067605_1	5299	0.804605467089336	PC1 (4e-03)	0.960137706106179
ECPREG_Sakaue_doi1011012020102320213652_1	3734	0.771677118697189	PC21 (1e-02)	0.676571842725131
EGF_Folkersen_33067605_1	5351	0.104224098774581	PC17 (5e-02)	0.969559702844718
EGFR_SinnottArmstrong_33462484_1	5139	2.60530250502545e-21	PC11 (2e-07)	0.931146946910672
EGPA_Lyons_31719529_1	5000	0.76117051311205	PC10 (8e-02)	0.905961224859576
EGPAANCAn_Lyons_31719529_1	5000	0.908540284487548	PC18 (6e-02)	0.905961224859576
EGPAMPO_Lyons_31719529_1	5000	0.92936270258473	PC36 (1e-01)	0.905961224859576
ENCEPHALITIS_FinnGen_FinnGenR5_1	222	0.316420512022107	PC6 (3e-01)	0.0402246783837652
ENDOCAN_Sakaue_doi1011012020102320213652_1	3732	0.394756469955131	PC10 (3e-02)	0.676209458235188
ENDOM_Kubo_BBJ_1	3595	0.224405863264787	PC37 (3e-01)	0.651386120674035
ENDOM_Sakaue_doi1011012020102320213652_1	3734	0.428009241988034	PC18 (3e-03)	0.676571842725131
ENRAGE_Folkersen_33067605_1	5483	0.0742993850285585	PC30 (1e-02)	0.993477079181011
ENRAGE_Hoglund_31727947_1	5413	0.959890539663848	PC6 (1e-01)	0.980793622032977
ENRAGE_Hoglund_31727947_2	5439	0.991537426624091	PC19 (8e-02)	0.985504620402247
EOBAC_Astle_27863252_1	5514	2.69745294936439e-232	PC19 (1e-81)	0.99909403877514
EOE_Chang_34506852_1	5484	0.000392446519268737	PC22 (9e-04)	0.993658271425983
EOE_Kottyan_25017104_1	1060	0.169297621813685	PC38 (3e-02)	0.19206377967023
EOPG_Astle_27863252_1	5514	1.60010073673947e-165	PC19 (9e-56)	0.99909403877514
EOPL_Astle_27863252_1	5514	3.65736315309596e-161	PC19 (4e-55)	0.99909403877514
EOPL_Vuckovic_32888494_1	5519	0	PC19 (8e-166)	1
EOSC_Astle_27863252_1	5514	1.22363184564605e-234	PC19 (4e-89)	0.99909403877514
EOSC_Chen_32888493_1	5477	0.0728712734680288	PC15 (1e-03)	0.99238992571118
EOSC_Chen_32888493_2	5519	0	PC19 (2e-305)	1
EOSC_Chen_32888493_3	4465	0.193625225970361	PC24 (7e-02)	0.809023373799601
EOSC_Chen_32888493_4	5430	0.120576137053968	PC24 (2e-02)	0.9838738901975
EOSC_Chen_32888493_5	5519	0	PC19 (0e+00)	1
EOSC_Chen_32888493_6	5509	5.31869245092215e-16	PC19 (6e-10)	0.998188077550281
EOSC_Ferreira_19853236_1	1265	0.00576687158757007	PC6 (2e-04)	0.229208189889473
EOSC_Kanai_29403010_1	3370	2.88524072251617e-08	PC19 (2e-07)	0.610617865555354
EOSC_Sakaue_doi1011012020102320213652_1	3751	1.35642918148741e-08	PC8 (3e-02)	0.679652110889654
EOSC_Vuckovic_32888494_1	5519	0	PC19 (4e-273)	1
EOT1_AholaOlli_27989323_1	5017	1.08252237050721e-57	PC19 (9e-17)	0.909041493024099
EOT1_Hoglund_31727947_1	5413	6.22235396489785e-05	PC19 (1e-03)	0.980793622032977
EOT1_Reales_up_1	4970	3.26320632803089e-67	PC19 (1e-20)	0.900525457510419
EOT1_Traglia_30134952_1	542	0.395316324948176	PC32 (3e-03)	0.098206196774778
EOT1_Traglia_30134952_2	477	0.424146870583877	PC2 (2e-02)	0.0864287008516035
EOT1_Traglia_30134952_3	542	0.203214644976587	PC10 (4e-02)	0.098206196774778
EOT1_Traglia_30134952_4	535	0.152194197682565	PC7 (2e-03)	0.0969378510599746
EOT2_Enroth_25147954_1	2061	0.26360310705022	PC34 (5e-02)	0.373437216887117
EOT2_Traglia_30134952_2	477	0.818082477340203	PC2 (4e-02)	0.0864287008516035
EOT2_Traglia_30134952_3	542	0.844311900704143	PC25 (7e-02)	0.098206196774778
EOT3_Traglia_30134952_2	477	0.207708743007558	PC3 (4e-05)	0.0864287008516035
EOT3_Traglia_30134952_3	542	0.515218790050448	PC3 (2e-02)	0.098206196774778
EPCAM_Enroth_25147954_1	2061	0.0463819501792956	PC23 (2e-02)	0.373437216887117
EPIL_Kubo_BBJ_1	3595	0.031070556713885	PC18 (2e-01)	0.651386120674035
EPIL_Sakaue_doi1011012020102320213652_1	3739	0.072506655251562	PC8 (4e-02)	0.677477803949991
EPISEIZALCO_FinnGen_FinnGenR5_1	222	0.538470262950928	PC39 (1e-01)	0.0402246783837652
ERECTILE_DYSFUNCTION_FinnGen_FinnGenR5_1	222	0.0188216080355548	PC34 (2e-02)	0.0402246783837652
ERYC_Astle_27863252_1	5514	0	PC19 (3e-209)	0.99909403877514
ERYC_Ferreira_19853236_1	1265	0.00615769323599175	PC11 (3e-03)	0.229208189889473
ERYC_Kanai_29403010_1	3370	1.84001136518421e-244	PC19 (4e-77)	0.610617865555354
ESCAN_Sakaue_doi1011012020102320213652_1	3739	0.395746190903891	PC28 (2e-01)	0.677477803949991
ESEL_Enroth_25147954_1	2061	0.589365634274414	PC20 (8e-02)	0.373437216887117
ESEL_Folkersen_33067605_1	5491	2.97478746351435e-156	PC27 (9e-12)	0.994926617140786
ESM1_Folkersen_33067605_1	5351	0.00933900371901007	PC22 (5e-02)	0.969559702844718
ESOSINOPHIL_DISEASE_FinnGen_FinnGenR5_1	222	0.758143478336168	PC33 (2e-01)	0.0402246783837652
ESOVAR_Sakaue_doi1011012020102320213652_1	3739	0.70271787650686	PC2 (2e-01)	0.677477803949991
F5_ADHD_FinnGen_FinnGenR5_1	222	0.109021863555592	PC31 (3e-02)	0.0402246783837652
F5_ALCOHOL_DEPENDENCE_FinnGen_FinnGenR5_1	222	0.727003120016862	PC9 (5e-03)	0.0402246783837652
F5_ALCOHOL_FinnGen_FinnGenR5_1	222	0.524798088287319	PC37 (1e-02)	0.0402246783837652
F5_ALCOHOLAC_FinnGen_FinnGenR5_1	222	0.645728171965242	PC24 (4e-03)	0.0402246783837652
F5_ALLANXIOUS_FinnGen_FinnGenR5_1	222	0.954670918825098	PC21 (8e-02)	0.0402246783837652
F5_ALZHDEMENT_FinnGen_FinnGenR5_1	222	0.785484300831825	PC14 (1e-01)	0.0402246783837652
F5_ANAPER_FinnGen_FinnGenR5_1	222	0.265401632824198	PC27 (5e-02)	0.0402246783837652
F5_ANOREX_FinnGen_FinnGenR5_1	222	0.903669181909834	PC29 (4e-02)	0.0402246783837652
F5_ANXIETY_FinnGen_FinnGenR5_1	222	0.941347963181756	PC34 (7e-02)	0.0402246783837652
F5_ANXPER_FinnGen_FinnGenR5_1	222	0.819947900832029	PC6 (4e-01)	0.0402246783837652
F5_AUTISM_FinnGen_FinnGenR5_1	222	0.277799993057931	PC12 (7e-02)	0.0402246783837652
F5_BEHAVE_FinnGen_FinnGenR5_1	222	0.539940716263992	PC21 (5e-02)	0.0402246783837652
F5_BEHEMOCHILD_FinnGen_FinnGenR5_1	222	0.332844633672547	PC31 (2e-02)	0.0402246783837652
F5_BEHEMOTH_FinnGen_FinnGenR5_1	222	0.20584796829464	PC35 (2e-02)	0.0402246783837652
F5_BIPO_FinnGen_FinnGenR5_1	222	0.994728880745791	PC31 (3e-01)	0.0402246783837652
F5_BULIMIA_FinnGen_FinnGenR5_1	222	0.678042094241355	PC38 (2e-01)	0.0402246783837652
F5_CANNABIS_FinnGen_FinnGenR5_1	222	0.420151554976911	PC38 (6e-03)	0.0402246783837652
F5_CONDUCT_FinnGen_FinnGenR5_1	222	0.376549969794416	PC31 (2e-02)	0.0402246783837652
F5_CONDUCTEMO_FinnGen_FinnGenR5_1	222	0.232143984466769	PC9 (2e-01)	0.0402246783837652
F5_DELIRIUM_FinnGen_FinnGenR5_1	222	0.183452023268964	PC36 (1e-01)	0.0402246783837652
F5_DELUSIO_FinnGen_FinnGenR5_1	222	0.0743211144689084	PC21 (2e-02)	0.0402246783837652
F5_DEMENTIA_FinnGen_FinnGenR5_1	222	0.649573445851104	PC20 (1e-03)	0.0402246783837652
F5_DEMENTIA_INCLAVO_FinnGen_FinnGenR5_1	222	0.545227981865991	PC20 (8e-04)	0.0402246783837652
F5_Dementia_U_EXMORE_FinnGen_FinnGenR5_1	222	0.546873027208225	PC29 (2e-02)	0.0402246783837652
F5_Dementia_U_FinnGen_FinnGenR5_1	222	0.741528971794579	PC14 (3e-02)	0.0402246783837652
F5_DEMINOTH_FinnGen_FinnGenR5_1	222	0.341579598055998	PC6 (3e-02)	0.0402246783837652
F5_DEMNAS_FinnGen_FinnGenR5_1	222	0.734969744261106	PC29 (3e-02)	0.0402246783837652
F5_DEPPER_FinnGen_FinnGenR5_1	222	0.445320639776782	PC21 (8e-02)	0.0402246783837652
F5_DEPRESSIO_FinnGen_FinnGenR5_1	222	0.0148260424417484	PC27 (2e-01)	0.0402246783837652
F5_DISPER_FinnGen_FinnGenR5_1	222	0.233411052986595	PC40 (1e-03)	0.0402246783837652
F5_DISSOCIATIVE_FinnGen_FinnGenR5_1	222	0.634559774319211	PC27 (6e-02)	0.0402246783837652
F5_EATING_FinnGen_FinnGenR5_1	222	0.942659355487311	PC28 (2e-01)	0.0402246783837652
F5_EATOTH_FinnGen_FinnGenR5_1	222	0.622031827106236	PC36 (1e-01)	0.0402246783837652
F5_EMOCHILD_FinnGen_FinnGenR5_1	222	0.872084440319507	PC2 (1e-01)	0.0402246783837652
F5_EMOPER_FinnGen_FinnGenR5_1	222	0.910472489833297	PC27 (9e-02)	0.0402246783837652
F5_GAD_FinnGen_FinnGenR5_1	222	0.745905840598011	PC30 (3e-02)	0.0402246783837652
F5_GENDER_FinnGen_FinnGenR5_1	222	0.980367960409608	PC9 (3e-01)	0.0402246783837652
F5_HABIT_FinnGen_FinnGenR5_1	222	0.191132251192498	PC37 (6e-02)	0.0402246783837652
F5_HALLUCIN_FinnGen_FinnGenR5_1	222	0.971001952662489	PC38 (1e-01)	0.0402246783837652
F5_HISPER_FinnGen_FinnGenR5_1	222	0.713284845253654	PC34 (2e-01)	0.0402246783837652
F5_HYPERKIN_FinnGen_FinnGenR5_1	222	0.732951572338925	PC8 (1e-01)	0.0402246783837652
F5_HYPERSOMNIA_FinnGen_FinnGenR5_1	222	0.116108502363421	PC2 (1e-01)	0.0402246783837652
F5_INSOMNIA_FinnGen_FinnGenR5_1	222	0.976789445632063	PC36 (1e-02)	0.0402246783837652
F5_KELAMENT_FinnGen_FinnGenR5_1	222	0.14176984587401	PC12 (3e-02)	0.0402246783837652
F5_KELARET_FinnGen_FinnGenR5_1	222	0.812100370627508	PC34 (1e-01)	0.0402246783837652
F5_MANIA_FinnGen_FinnGenR5_1	222	0.0295924005361009	PC27 (1e-03)	0.0402246783837652
F5_MENTALUNSPE_FinnGen_FinnGenR5_1	222	0.500566249734209	PC27 (1e-01)	0.0402246783837652
F5_MENTORG_FinnGen_FinnGenR5_1	222	0.256856013295006	PC19 (4e-02)	0.0402246783837652
F5_MENTPUER_FinnGen_FinnGenR5_1	222	0.866144983898167	PC23 (3e-02)	0.0402246783837652
F5_MENTRET_FinnGen_FinnGenR5_1	222	0.207779088138856	PC8 (3e-03)	0.0402246783837652
F5_MILDRET_FinnGen_FinnGenR5_1	222	0.369080242939624	PC39 (5e-02)	0.0402246783837652
F5_MIXEDDEV_FinnGen_FinnGenR5_1	222	0.907413126226053	PC32 (2e-01)	0.0402246783837652
F5_MIXPER_FinnGen_FinnGenR5_1	222	0.254150380947632	PC35 (3e-01)	0.0402246783837652
F5_MODRET_FinnGen_FinnGenR5_1	222	0.0310766435420456	PC8 (1e-02)	0.0402246783837652
F5_MOOD_FinnGen_FinnGenR5_1	222	0.0171391150212334	PC21 (3e-01)	0.0402246783837652
F5_MOODOTH_FinnGen_FinnGenR5_1	222	0.708534727976623	PC30 (3e-02)	0.0402246783837652
F5_MOTOR_FinnGen_FinnGenR5_1	222	0.498017034305794	PC12 (1e-01)	0.0402246783837652
F5_NEUROTIC_FinnGen_FinnGenR5_1	222	0.73173782293452	PC30 (2e-02)	0.0402246783837652
F5_NEUROTICOTH_FinnGen_FinnGenR5_1	222	0.383450272555197	PC8 (3e-03)	0.0402246783837652
F5_OCD_FinnGen_FinnGenR5_1	222	0.586449798102375	PC32 (1e-01)	0.0402246783837652
F5_OPIOIDS_FinnGen_FinnGenR5_1	222	0.465432821697713	PC13 (8e-02)	0.0402246783837652
F5_ORGANIC_FinnGen_FinnGenR5_1	222	0.743172140426719	PC20 (6e-04)	0.0402246783837652
F5_OTHERSUB_FinnGen_FinnGenR5_1	222	0.866506755884723	PC34 (1e-01)	0.0402246783837652
F5_OTHPER_FinnGen_FinnGenR5_1	222	0.902279785247187	PC36 (3e-01)	0.0402246783837652
F5_OTHRET_FinnGen_FinnGenR5_1	222	0.0395001398120561	PC8 (1e-03)	0.0402246783837652
F5_PANIC_FinnGen_FinnGenR5_1	222	0.118631575372914	PC33 (5e-02)	0.0402246783837652
F5_PARAPER_FinnGen_FinnGenR5_1	222	0.698070667751066	PC21 (2e-02)	0.0402246783837652
F5_PERSBEHORG_FinnGen_FinnGenR5_1	222	0.989420754119481	PC7 (2e-01)	0.0402246783837652
F5_PERSMOOD_FinnGen_FinnGenR5_1	222	0.116373920161948	PC16 (2e-01)	0.0402246783837652
F5_PERSOBEH_FinnGen_FinnGenR5_1	222	0.730315024907253	PC33 (3e-01)	0.0402246783837652
F5_PERSONALITY_FinnGen_FinnGenR5_1	222	0.97597397267325	PC8 (3e-01)	0.0402246783837652
F5_PERSOTH_FinnGen_FinnGenR5_1	222	0.268295865657974	PC34 (5e-02)	0.0402246783837652
F5_PERVASIVE_FinnGen_FinnGenR5_1	222	0.57372373847797	PC34 (1e-01)	0.0402246783837652
F5_PHOBANX_FinnGen_FinnGenR5_1	222	0.872792433533709	PC39 (7e-02)	0.0402246783837652
F5_PHYSBEHOTH_FinnGen_FinnGenR5_1	222	0.598430575239992	PC39 (6e-03)	0.0402246783837652
F5_PSYCH_FinnGen_FinnGenR5_1	222	0.73852218940899	PC17 (2e-01)	0.0402246783837652
F5_PSYCHDEV_FinnGen_FinnGenR5_1	222	0.799418310278376	PC27 (2e-01)	0.0402246783837652
F5_PSYCHDEVOTH_FinnGen_FinnGenR5_1	222	0.858169636880498	PC22 (5e-02)	0.0402246783837652
F5_PSYCHOTH_FinnGen_FinnGenR5_1	222	0.384514187296063	PC34 (1e-01)	0.0402246783837652
F5_PSYTRANS_FinnGen_FinnGenR5_1	222	0.152645799871728	PC29 (2e-01)	0.0402246783837652
F5_PTSD_FinnGen_FinnGenR5_1	222	0.763768545618377	PC27 (2e-01)	0.0402246783837652
F5_SCHIZO_FinnGen_FinnGenR5_1	222	0.243694148604186	PC34 (8e-02)	0.0402246783837652
F5_SCHIZOAFF_FinnGen_FinnGenR5_1	222	0.565789594649767	PC39 (2e-01)	0.0402246783837652
F5_SCHIZOTYP_FinnGen_FinnGenR5_1	222	0.381457628286954	PC12 (2e-02)	0.0402246783837652
F5_SCHIZPER_FinnGen_FinnGenR5_1	222	0.891519951358086	PC27 (2e-01)	0.0402246783837652
F5_SCHOLA_FinnGen_FinnGenR5_1	222	0.974508611544118	PC23 (3e-01)	0.0402246783837652
F5_SCHZPHR_FinnGen_FinnGenR5_1	222	0.345102953165724	PC6 (7e-02)	0.0402246783837652
F5_SEDAHYP_FinnGen_FinnGenR5_1	222	0.990334152893574	PC21 (2e-01)	0.0402246783837652
F5_SEXDYS_FinnGen_FinnGenR5_1	222	0.141758624685835	PC36 (3e-01)	0.0402246783837652
F5_SLEEP_FinnGen_FinnGenR5_1	222	0.863337661269382	PC21 (9e-02)	0.0402246783837652
F5_SLEEP_NOS_FinnGen_FinnGenR5_1	222	0.631745224950764	PC8 (4e-02)	0.0402246783837652
F5_SLEEPWAKE_FinnGen_FinnGenR5_1	222	0.224389548710903	PC37 (1e-01)	0.0402246783837652
F5_SOMATOFORM_FinnGen_FinnGenR5_1	222	0.933689984884729	PC30 (1e-01)	0.0402246783837652
F5_SPEECH_FinnGen_FinnGenR5_1	222	0.849612803674623	PC27 (9e-02)	0.0402246783837652
F5_STIMUL_FinnGen_FinnGenR5_1	222	0.987606305999699	PC27 (2e-01)	0.0402246783837652
F5_STRESSOTH_FinnGen_FinnGenR5_1	222	0.663754609088405	PC34 (2e-02)	0.0402246783837652
F5_SUBSNOALCO_FinnGen_FinnGenR5_1	222	0.844820759100003	PC27 (7e-02)	0.0402246783837652
F5_SUBSTANCE_FinnGen_FinnGenR5_1	222	0.596620802659083	PC37 (3e-02)	0.0402246783837652
F5_TIC_FinnGen_FinnGenR5_1	222	0.249047597071532	PC32 (1e-02)	0.0402246783837652
F5_TOBAC_FinnGen_FinnGenR5_1	222	0.202231785201235	PC39 (6e-02)	0.0402246783837652
F5_UNSMENDIS_FinnGen_FinnGenR5_1	222	0.133222824618268	PC36 (3e-02)	0.0402246783837652
F5_VASCDEM_FinnGen_FinnGenR5_1	222	0.919043329640647	PC8 (2e-01)	0.0402246783837652
FABP4_Folkersen_33067605_1	5491	0.187965853916012	PC6 (2e-02)	0.994926617140786
FALLS_FinnGen_FinnGenR5_1	222	0.103270853692286	PC6 (2e-01)	0.0402246783837652
FAS_Folkersen_33067605_1	5491	0.843034055149863	PC40 (9e-03)	0.994926617140786
FE_FinnGen_FinnGenR5_1	222	0.436924397225319	PC18 (9e-04)	0.0402246783837652
FE_MODE_FinnGen_FinnGenR5_1	222	0.781796176854255	PC18 (7e-03)	0.0402246783837652
FE_STRICT_FinnGen_FinnGenR5_1	222	0.323089210319685	PC18 (1e-02)	0.0402246783837652
FEBSEIZ_Sakaue_doi1011012020102320213652_1	3738	0.00968367495236226	PC36 (2e-02)	0.677296611705019
FEMHER_UNILATERAL_FinnGen_FinnGenR5_1	222	0.128153043151415	PC31 (3e-02)	0.0402246783837652
FEMINGHER_BILATERAL_FinnGen_FinnGenR5_1	222	0.864235483472302	PC40 (1e-01)	0.0402246783837652
FEMNINGHER_UNILATERAL_FinnGen_FinnGenR5_1	222	0.128160464032031	PC31 (3e-02)	0.0402246783837652
FG_CARDMYO_FinnGen_FinnGenR5_1	222	0.342028106026424	PC16 (6e-03)	0.0402246783837652
FG_CEREBVASC_FinnGen_FinnGenR5_1	222	0.629545032379292	PC34 (2e-01)	0.0402246783837652
FG_CVD_FinnGen_FinnGenR5_1	222	0.00335619290638762	PC36 (1e-03)	0.0402246783837652
FG_DISVEINLYMPH_FinnGen_FinnGenR5_1	222	2.75577043612175e-08	PC31 (3e-02)	0.0402246783837652
FG_DOAAC_FinnGen_FinnGenR5_1	222	0.183482287093358	PC16 (5e-03)	0.0402246783837652
FG_HYPERTENSION_FinnGen_FinnGenR5_1	222	0.0212884268465852	PC36 (8e-02)	0.0402246783837652
FG_OTH_FinnGen_FinnGenR5_1	222	0.809622163043755	PC23 (1e-01)	0.0402246783837652
FG_OTHHEART_FinnGen_FinnGenR5_1	222	0.0337396665158958	PC36 (7e-04)	0.0402246783837652
FG_PULMHEART_FinnGen_FinnGenR5_1	222	0.0973096574557434	PC38 (4e-02)	0.0402246783837652
FGF19_Hoglund_31727947_1	5413	0.777886057979793	PC13 (1e-01)	0.980793622032977
FGF21_Hoglund_31727947_1	5411	0.247416451380621	PC19 (2e-02)	0.980431237543033
FGF23_Folkersen_33067605_1	5491	0.0220309439284605	PC20 (2e-02)	0.994926617140786
FGF23_Hoglund_31727947_1	5411	0.725518580186675	PC29 (6e-02)	0.980431237543033
FGF23_Hoglund_31727947_2	5439	0.767215964182117	PC12 (4e-02)	0.985504620402247
FGF5_Hoglund_31727947_1	5347	0.201998915228348	PC5 (4e-03)	0.968834933864831
