Trait	nSNP	overall_p	mscomp	ratio_coveredSNP
EGPAANCAn_Lyons_31719529_1	5000	0.908540284487548	PC18 (6e-02)	0.905961224859576
EGPAMPO_Lyons_31719529_1	5000	0.92936270258473	PC36 (1e-01)	0.905961224859576
ENCEPHALITIS_FinnGen_FinnGenR5_1	222	0.316420512022107	PC6 (3e-01)	0.0402246783837652
ENCEPHALITIS_FinnGen_FinnGenR7_1	5517	0.505319657400492	PC16 (1e-02)	0.999637615510056
ENDOCAN_Sakaue_doi1011012020102320213652_1	3732	0.394756469955131	PC10 (3e-02)	0.676209458235188
ENDOM_Kubo_BBJ_1	3595	0.224405863264787	PC37 (3e-01)	0.651386120674035
ENDOM_Sakaue_doi1011012020102320213652_1	3734	0.428009241988034	PC18 (3e-03)	0.676571842725131
ENRAGE_Folkersen_33067605_1	5483	0.0742993850285585	PC30 (1e-02)	0.993477079181011
ENRAGE_Hoglund_31727947_1	5413	0.959890539663848	PC6 (1e-01)	0.980793622032977
ENRAGE_Hoglund_31727947_2	5439	0.991537426624091	PC19 (8e-02)	0.985504620402247
EOBAC_Astle_27863252_1	5514	2.69745294936439e-232	PC19 (1e-81)	0.99909403877514
EOE_Chang_34506852_1	5484	0.000392446519268737	PC22 (9e-04)	0.993658271425983
EOE_Kottyan_25017104_1	1060	0.169297621813685	PC38 (3e-02)	0.19206377967023
EOPG_Astle_27863252_1	5514	1.60010073673947e-165	PC19 (9e-56)	0.99909403877514
EOPL_Astle_27863252_1	5514	3.65736315309596e-161	PC19 (4e-55)	0.99909403877514
EOPL_Vuckovic_32888494_1	5519	0	PC19 (8e-166)	1
EOSC_Astle_27863252_1	5514	1.22363184564605e-234	PC19 (4e-89)	0.99909403877514
EOSC_Chen_32888493_1	5477	0.0728712734680288	PC15 (1e-03)	0.99238992571118
EOSC_Chen_32888493_2	5519	0	PC19 (2e-305)	1
EOSC_Chen_32888493_3	4465	0.193625225970361	PC24 (7e-02)	0.809023373799601
EOSC_Chen_32888493_4	5430	0.120576137053968	PC24 (2e-02)	0.9838738901975
EOSC_Chen_32888493_5	5519	0	PC19 (0e+00)	1
EOSC_Chen_32888493_6	5509	5.31869245092215e-16	PC19 (6e-10)	0.998188077550281
EOSC_Ferreira_19853236_1	1265	0.00576687158757007	PC6 (2e-04)	0.229208189889473
EOSC_Kanai_29403010_1	3370	2.88524072251617e-08	PC19 (2e-07)	0.610617865555354
EOSC_Sakaue_doi1011012020102320213652_1	3751	1.35642918148741e-08	PC8 (3e-02)	0.679652110889654
EOSC_Vuckovic_32888494_1	5519	0	PC19 (4e-273)	1
EOT1_AholaOlli_27989323_1	5017	1.08252237050721e-57	PC19 (9e-17)	0.909041493024099
EOT1_Hoglund_31727947_1	5413	6.22235396489785e-05	PC19 (1e-03)	0.980793622032977
EOT1_Reales_up_1	4970	3.26320632803089e-67	PC19 (1e-20)	0.900525457510419
EOT1_Traglia_30134952_1	542	0.395316324948176	PC32 (3e-03)	0.098206196774778
EOT1_Traglia_30134952_2	477	0.424146870583877	PC2 (2e-02)	0.0864287008516035
EOT1_Traglia_30134952_3	542	0.203214644976587	PC10 (4e-02)	0.098206196774778
EOT1_Traglia_30134952_4	535	0.152194197682565	PC7 (2e-03)	0.0969378510599746
EOT2_Enroth_25147954_1	2061	0.26360310705022	PC34 (5e-02)	0.373437216887117
EOT2_Traglia_30134952_2	477	0.818082477340203	PC2 (4e-02)	0.0864287008516035
EOT2_Traglia_30134952_3	542	0.844311900704143	PC25 (7e-02)	0.098206196774778
EOT3_Traglia_30134952_2	477	0.207708743007558	PC3 (4e-05)	0.0864287008516035
EOT3_Traglia_30134952_3	542	0.515218790050448	PC3 (2e-02)	0.098206196774778
EPCAM_Enroth_25147954_1	2061	0.0463819501792956	PC23 (2e-02)	0.373437216887117
EPIL_Kubo_BBJ_1	3595	0.031070556713885	PC18 (2e-01)	0.651386120674035
EPIL_Sakaue_doi1011012020102320213652_1	3739	0.072506655251562	PC8 (4e-02)	0.677477803949991
EPISEIZALCO_FinnGen_FinnGenR5_1	222	0.538470262950928	PC39 (1e-01)	0.0402246783837652
EPISEIZALCO_FinnGen_FinnGenR7_1	5517	0.955002415079167	PC8 (8e-02)	0.999637615510056
ERECTILE_DYSFUNCTION_FinnGen_FinnGenR5_1	222	0.0188216080355548	PC34 (2e-02)	0.0402246783837652
ERECTILE_DYSFUNCTION_FinnGen_FinnGenR7_1	5517	0.322851311573841	PC30 (5e-02)	0.999637615510056
ERYC_Astle_27863252_1	5514	0	PC19 (3e-209)	0.99909403877514
ERYC_Ferreira_19853236_1	1265	0.00615769323599175	PC11 (3e-03)	0.229208189889473
ERYC_Kanai_29403010_1	3370	1.84001136518421e-244	PC19 (4e-77)	0.610617865555354
ESCAN_Sakaue_doi1011012020102320213652_1	3739	0.395746190903891	PC28 (2e-01)	0.677477803949991
ESEL_Enroth_25147954_1	2061	0.589365634274414	PC20 (8e-02)	0.373437216887117
ESEL_Folkersen_33067605_1	5491	2.97478746351435e-156	PC27 (9e-12)	0.994926617140786
ESM1_Folkersen_33067605_1	5351	0.00933900371901007	PC22 (5e-02)	0.969559702844718
ESOSINOPHIL_DISEASE_FinnGen_FinnGenR5_1	222	0.758143478336168	PC33 (2e-01)	0.0402246783837652
ESOSINOPHIL_DISEASE_FinnGen_FinnGenR7_1	5517	0.486094939046773	PC2 (8e-03)	0.999637615510056
ESOVAR_Sakaue_doi1011012020102320213652_1	3739	0.70271787650686	PC2 (2e-01)	0.677477803949991
F5_ADHD_FinnGen_FinnGenR5_1	222	0.109021863555592	PC31 (3e-02)	0.0402246783837652
F5_ADHD_FinnGen_FinnGenR7_1	5517	0.780659113536867	PC35 (8e-02)	0.999637615510056
F5_AGORAPHOBIA_FinnGen_FinnGenR7_1	5517	0.383906654500284	PC10 (2e-02)	0.999637615510056
F5_ALCOHOL_DEPENDENCE_FinnGen_FinnGenR5_1	222	0.727003120016862	PC9 (5e-03)	0.0402246783837652
F5_ALCOHOL_DEPENDENCE_FinnGen_FinnGenR7_1	5517	0.397954463701441	PC24 (8e-03)	0.999637615510056
F5_ALCOHOL_FinnGen_FinnGenR5_1	222	0.524798088287319	PC37 (1e-02)	0.0402246783837652
F5_ALCOHOL_FinnGen_FinnGenR7_1	5517	0.0874247908350554	PC20 (1e-02)	0.999637615510056
F5_ALCOHOLAC_FinnGen_FinnGenR5_1	222	0.645728171965242	PC24 (4e-03)	0.0402246783837652
F5_ALCOHOLAC_FinnGen_FinnGenR7_1	5517	0.019941648625187	PC24 (8e-06)	0.999637615510056
F5_ALLANXIOUS_FinnGen_FinnGenR5_1	222	0.954670918825098	PC21 (8e-02)	0.0402246783837652
F5_ALLANXIOUS_FinnGen_FinnGenR7_1	5517	0.828461052600701	PC30 (4e-02)	0.999637615510056
F5_ALZHDEMENT_FinnGen_FinnGenR5_1	222	0.785484300831825	PC14 (1e-01)	0.0402246783837652
F5_ALZHDEMENT_FinnGen_FinnGenR7_1	5517	0.000102487114845286	PC16 (2e-03)	0.999637615510056
F5_ANAPER_FinnGen_FinnGenR5_1	222	0.265401632824198	PC27 (5e-02)	0.0402246783837652
F5_ANAPER_FinnGen_FinnGenR7_1	5517	0.0266310207201726	PC6 (7e-03)	0.999637615510056
F5_ANOREX_FinnGen_FinnGenR5_1	222	0.903669181909834	PC29 (4e-02)	0.0402246783837652
F5_ANOREX_FinnGen_FinnGenR7_1	5517	0.390853475239927	PC23 (2e-02)	0.999637615510056
F5_ANXIETY_FinnGen_FinnGenR5_1	222	0.941347963181756	PC34 (7e-02)	0.0402246783837652
F5_ANXIETY_FinnGen_FinnGenR7_1	5517	0.615425742031944	PC15 (9e-02)	0.999637615510056
F5_ANXPER_FinnGen_FinnGenR5_1	222	0.819947900832029	PC6 (4e-01)	0.0402246783837652
F5_ANXPER_FinnGen_FinnGenR7_1	5517	0.242547882108646	PC16 (5e-03)	0.999637615510056
F5_AUTISM_FinnGen_FinnGenR5_1	222	0.277799993057931	PC12 (7e-02)	0.0402246783837652
F5_AUTISM_FinnGen_FinnGenR7_1	5517	0.453531037624309	PC39 (3e-02)	0.999637615510056
F5_BEHAVE_FinnGen_FinnGenR5_1	222	0.539940716263992	PC21 (5e-02)	0.0402246783837652
F5_BEHAVE_FinnGen_FinnGenR7_1	5517	0.627171670535454	PC35 (3e-02)	0.999637615510056
F5_BEHEMOCHILD_FinnGen_FinnGenR5_1	222	0.332844633672547	PC31 (2e-02)	0.0402246783837652
F5_BEHEMOCHILD_FinnGen_FinnGenR7_1	5517	0.0941485888230675	PC34 (5e-04)	0.999637615510056
F5_BEHEMOTH_FinnGen_FinnGenR5_1	222	0.20584796829464	PC35 (2e-02)	0.0402246783837652
F5_BEHEMOTH_FinnGen_FinnGenR7_1	5517	0.106467167126303	PC34 (4e-03)	0.999637615510056
F5_BIPO_FinnGen_FinnGenR5_1	222	0.994728880745791	PC31 (3e-01)	0.0402246783837652
F5_BIPO_FinnGen_FinnGenR7_1	5517	0.911593876710004	PC37 (3e-02)	0.999637615510056
F5_BULIMIA_FinnGen_FinnGenR5_1	222	0.678042094241355	PC38 (2e-01)	0.0402246783837652
F5_BULIMIA_FinnGen_FinnGenR7_1	5517	0.44940831670567	PC18 (3e-02)	0.999637615510056
F5_CANNABIS_FinnGen_FinnGenR5_1	222	0.420151554976911	PC38 (6e-03)	0.0402246783837652
F5_CANNABIS_FinnGen_FinnGenR7_1	5517	0.909792477920394	PC37 (9e-02)	0.999637615510056
F5_CONDUCT_FinnGen_FinnGenR5_1	222	0.376549969794416	PC31 (2e-02)	0.0402246783837652
F5_CONDUCT_FinnGen_FinnGenR7_1	5517	0.246770959007141	PC26 (3e-02)	0.999637615510056
F5_CONDUCTEMO_FinnGen_FinnGenR5_1	222	0.232143984466769	PC9 (2e-01)	0.0402246783837652
F5_CONDUCTEMO_FinnGen_FinnGenR7_1	5517	0.130034084423979	PC32 (1e-02)	0.999637615510056
F5_DELIRIUM_FinnGen_FinnGenR5_1	222	0.183452023268964	PC36 (1e-01)	0.0402246783837652
F5_DELIRIUM_FinnGen_FinnGenR7_1	5517	0.494784122992287	PC19 (2e-02)	0.999637615510056
F5_DELUSIO_FinnGen_FinnGenR5_1	222	0.0743211144689084	PC21 (2e-02)	0.0402246783837652
F5_DELUSIO_FinnGen_FinnGenR7_1	5517	0.659686997039413	PC26 (3e-02)	0.999637615510056
F5_DEMENTIA_FinnGen_FinnGenR5_1	222	0.649573445851104	PC20 (1e-03)	0.0402246783837652
F5_DEMENTIA_FinnGen_FinnGenR7_1	5517	4.97754592018124e-08	PC16 (5e-05)	0.999637615510056
F5_DEMENTIA_INCLAVO_FinnGen_FinnGenR5_1	222	0.545227981865991	PC20 (8e-04)	0.0402246783837652
F5_DEMENTIA_INCLAVO_FinnGen_FinnGenR7_1	5517	0.0139557017470591	PC28 (3e-02)	0.999637615510056
F5_Dementia_U_EXMORE_FinnGen_FinnGenR5_1	222	0.546873027208225	PC29 (2e-02)	0.0402246783837652
F5_Dementia_U_FinnGen_FinnGenR5_1	222	0.741528971794579	PC14 (3e-02)	0.0402246783837652
F5_DEMENTIA_U_FinnGen_FinnGenR7_1	5517	0.345096807475964	PC27 (2e-03)	0.999637615510056
F5_DEMINOTH_FinnGen_FinnGenR5_1	222	0.341579598055998	PC6 (3e-02)	0.0402246783837652
F5_DEMINOTH_FinnGen_FinnGenR7_1	5517	0.39732019784108	PC37 (2e-02)	0.999637615510056
F5_DEMNAS_FinnGen_FinnGenR5_1	222	0.734969744261106	PC29 (3e-02)	0.0402246783837652
F5_DEMNAS_FinnGen_FinnGenR7_1	5517	0.117609612838872	PC27 (1e-03)	0.999637615510056
F5_DEPPER_FinnGen_FinnGenR5_1	222	0.445320639776782	PC21 (8e-02)	0.0402246783837652
F5_DEPPER_FinnGen_FinnGenR7_1	5517	0.730082026135958	PC13 (4e-02)	0.999637615510056
F5_DEPRESSIO_FinnGen_FinnGenR5_1	222	0.0148260424417484	PC27 (2e-01)	0.0402246783837652
F5_DEPRESSIO_FinnGen_FinnGenR7_1	5517	0.615763972430187	PC37 (4e-02)	0.999637615510056
F5_DISPER_FinnGen_FinnGenR5_1	222	0.233411052986595	PC40 (1e-03)	0.0402246783837652
F5_DISPER_FinnGen_FinnGenR7_1	5517	0.637427269122407	PC21 (3e-02)	0.999637615510056
F5_DISSOCIATIVE_FinnGen_FinnGenR5_1	222	0.634559774319211	PC27 (6e-02)	0.0402246783837652
F5_DISSOCIATIVE_FinnGen_FinnGenR7_1	5517	0.849027985351987	PC6 (1e-01)	0.999637615510056
F5_EATING_FinnGen_FinnGenR5_1	222	0.942659355487311	PC28 (2e-01)	0.0402246783837652
F5_EATING_FinnGen_FinnGenR7_1	5517	0.443912488582177	PC12 (5e-03)	0.999637615510056
F5_EATOTH_FinnGen_FinnGenR5_1	222	0.622031827106236	PC36 (1e-01)	0.0402246783837652
F5_EATOTH_FinnGen_FinnGenR7_1	5517	0.629374234974812	PC23 (3e-02)	0.999637615510056
F5_EMOCHILD_FinnGen_FinnGenR5_1	222	0.872084440319507	PC2 (1e-01)	0.0402246783837652
F5_EMOCHILD_FinnGen_FinnGenR7_1	5517	0.210637726709774	PC28 (9e-03)	0.999637615510056
F5_EMOPER_FinnGen_FinnGenR5_1	222	0.910472489833297	PC27 (9e-02)	0.0402246783837652
F5_EMOPER_FinnGen_FinnGenR7_1	5517	0.245356486988816	PC18 (3e-03)	0.999637615510056
F5_GAD_FinnGen_FinnGenR5_1	222	0.745905840598011	PC30 (3e-02)	0.0402246783837652
F5_GAD_FinnGen_FinnGenR7_1	5517	0.389257161936727	PC8 (7e-03)	0.999637615510056
F5_GENDER_FinnGen_FinnGenR5_1	222	0.980367960409608	PC9 (3e-01)	0.0402246783837652
F5_GENDER_FinnGen_FinnGenR7_1	5517	0.177086667488355	PC30 (1e-02)	0.999637615510056
F5_HABIT_FinnGen_FinnGenR5_1	222	0.191132251192498	PC37 (6e-02)	0.0402246783837652
F5_HABIT_FinnGen_FinnGenR7_1	5517	0.499517591845271	PC2 (2e-02)	0.999637615510056
F5_HALLUCIN_FinnGen_FinnGenR5_1	222	0.971001952662489	PC38 (1e-01)	0.0402246783837652
F5_HALLUCIN_FinnGen_FinnGenR7_1	5517	0.687322517221873	PC17 (3e-02)	0.999637615510056
F5_HISPER_FinnGen_FinnGenR5_1	222	0.713284845253654	PC34 (2e-01)	0.0402246783837652
F5_HISPER_FinnGen_FinnGenR7_1	5517	0.623070310521179	PC24 (3e-03)	0.999637615510056
F5_HYPERKIN_FinnGen_FinnGenR5_1	222	0.732951572338925	PC8 (1e-01)	0.0402246783837652
F5_HYPERKIN_FinnGen_FinnGenR7_1	5517	0.643536015362143	PC27 (2e-02)	0.999637615510056
F5_HYPERSOMNIA_FinnGen_FinnGenR5_1	222	0.116108502363421	PC2 (1e-01)	0.0402246783837652
F5_HYPERSOMNIA_FinnGen_FinnGenR7_1	5517	0.503625108257016	PC31 (9e-03)	0.999637615510056
F5_INSOMNIA_FinnGen_FinnGenR5_1	222	0.976789445632063	PC36 (1e-02)	0.0402246783837652
F5_INSOMNIA_FinnGen_FinnGenR7_1	5517	0.826367741553628	PC2 (1e-01)	0.999637615510056
F5_KELAMENT_FinnGen_FinnGenR5_1	222	0.14176984587401	PC12 (3e-02)	0.0402246783837652
F5_KELAMENT_FinnGen_FinnGenR7_1	5517	0.343246043653924	PC13 (2e-02)	0.999637615510056
F5_KELARET_FinnGen_FinnGenR5_1	222	0.812100370627508	PC34 (1e-01)	0.0402246783837652
F5_KELARET_FinnGen_FinnGenR7_1	5517	0.138310289007109	PC25 (3e-02)	0.999637615510056
F5_MANIA_FinnGen_FinnGenR5_1	222	0.0295924005361009	PC27 (1e-03)	0.0402246783837652
F5_MANIA_FinnGen_FinnGenR7_1	5517	0.161742353074774	PC21 (2e-02)	0.999637615510056
F5_MENTALUNSPE_FinnGen_FinnGenR5_1	222	0.500566249734209	PC27 (1e-01)	0.0402246783837652
F5_MENTALUNSPE_FinnGen_FinnGenR7_1	5517	0.0725300227588928	PC14 (3e-04)	0.999637615510056
F5_MENTORG_FinnGen_FinnGenR5_1	222	0.256856013295006	PC19 (4e-02)	0.0402246783837652
F5_MENTORG_FinnGen_FinnGenR7_1	5517	0.136438820196283	PC18 (3e-02)	0.999637615510056
F5_MENTPUER_FinnGen_FinnGenR5_1	222	0.866144983898167	PC23 (3e-02)	0.0402246783837652
F5_MENTPUER_FinnGen_FinnGenR7_1	5517	0.111191503635795	PC26 (2e-02)	0.999637615510056
F5_MENTRET_FinnGen_FinnGenR5_1	222	0.207779088138856	PC8 (3e-03)	0.0402246783837652
F5_MENTRET_FinnGen_FinnGenR7_1	5517	0.385161651572327	PC30 (9e-03)	0.999637615510056
F5_MILDRET_FinnGen_FinnGenR5_1	222	0.369080242939624	PC39 (5e-02)	0.0402246783837652
F5_MILDRET_FinnGen_FinnGenR7_1	5517	0.920598581807108	PC30 (6e-02)	0.999637615510056
F5_MIXEDDEV_FinnGen_FinnGenR5_1	222	0.907413126226053	PC32 (2e-01)	0.0402246783837652
F5_MIXEDDEV_FinnGen_FinnGenR7_1	5517	0.357470395525149	PC32 (2e-02)	0.999637615510056
F5_MIXPER_FinnGen_FinnGenR5_1	222	0.254150380947632	PC35 (3e-01)	0.0402246783837652
F5_MIXPER_FinnGen_FinnGenR7_1	5517	0.335969009020364	PC3 (6e-03)	0.999637615510056
F5_MODRET_FinnGen_FinnGenR5_1	222	0.0310766435420456	PC8 (1e-02)	0.0402246783837652
F5_MODRET_FinnGen_FinnGenR7_1	5517	0.61134497395058	PC13 (2e-02)	0.999637615510056
F5_MOOD_FinnGen_FinnGenR5_1	222	0.0171391150212334	PC21 (3e-01)	0.0402246783837652
F5_MOOD_FinnGen_FinnGenR7_1	5517	0.684432975279684	PC6 (3e-02)	0.999637615510056
F5_MOODOTH_FinnGen_FinnGenR5_1	222	0.708534727976623	PC30 (3e-02)	0.0402246783837652
F5_MOODOTH_FinnGen_FinnGenR7_1	5517	0.710590488888306	PC4 (5e-02)	0.999637615510056
F5_MOTOR_FinnGen_FinnGenR5_1	222	0.498017034305794	PC12 (1e-01)	0.0402246783837652
F5_MOTOR_FinnGen_FinnGenR7_1	5517	0.281803531937756	PC34 (4e-02)	0.999637615510056
F5_NEUROTIC_FinnGen_FinnGenR5_1	222	0.73173782293452	PC30 (2e-02)	0.0402246783837652
F5_NEUROTIC_FinnGen_FinnGenR7_1	5517	0.409774066202477	PC27 (3e-02)	0.999637615510056
F5_NEUROTICOTH_FinnGen_FinnGenR5_1	222	0.383450272555197	PC8 (3e-03)	0.0402246783837652
F5_NEUROTICOTH_FinnGen_FinnGenR7_1	5517	0.827198475090313	PC30 (6e-02)	0.999637615510056
F5_OCD_FinnGen_FinnGenR5_1	222	0.586449798102375	PC32 (1e-01)	0.0402246783837652
F5_OCD_FinnGen_FinnGenR7_1	5517	0.316683621279104	PC2 (6e-05)	0.999637615510056
F5_OPIOIDS_FinnGen_FinnGenR5_1	222	0.465432821697713	PC13 (8e-02)	0.0402246783837652
F5_OPIOIDS_FinnGen_FinnGenR7_1	5517	0.489273945292295	PC14 (1e-02)	0.999637615510056
F5_ORGANIC_FinnGen_FinnGenR5_1	222	0.743172140426719	PC20 (6e-04)	0.0402246783837652
F5_ORGANIC_FinnGen_FinnGenR7_1	5517	4.22828893605852e-06	PC16 (8e-04)	0.999637615510056
F5_OTHERSUB_FinnGen_FinnGenR5_1	222	0.866506755884723	PC34 (1e-01)	0.0402246783837652
F5_OTHERSUB_FinnGen_FinnGenR7_1	5517	0.282562893322106	PC29 (2e-02)	0.999637615510056
F5_OTHPER_FinnGen_FinnGenR5_1	222	0.902279785247187	PC36 (3e-01)	0.0402246783837652
F5_OTHPER_FinnGen_FinnGenR7_1	5517	0.146425791310424	PC18 (2e-04)	0.999637615510056
F5_OTHRET_FinnGen_FinnGenR5_1	222	0.0395001398120561	PC8 (1e-03)	0.0402246783837652
F5_OTHRET_FinnGen_FinnGenR7_1	5517	0.0783905264022491	PC30 (6e-03)	0.999637615510056
F5_PANIC_FinnGen_FinnGenR5_1	222	0.118631575372914	PC33 (5e-02)	0.0402246783837652
F5_PANIC_FinnGen_FinnGenR7_1	5517	0.364531540089996	PC11 (3e-02)	0.999637615510056
F5_PARAPER_FinnGen_FinnGenR5_1	222	0.698070667751066	PC21 (2e-02)	0.0402246783837652
F5_PARAPER_FinnGen_FinnGenR7_1	5517	0.834134605289968	PC24 (6e-02)	0.999637615510056
F5_PERSBEHORG_FinnGen_FinnGenR5_1	222	0.989420754119481	PC7 (2e-01)	0.0402246783837652
F5_PERSBEHORG_FinnGen_FinnGenR7_1	5517	0.825071203551164	PC19 (5e-02)	0.999637615510056
F5_PERSMOOD_FinnGen_FinnGenR5_1	222	0.116373920161948	PC16 (2e-01)	0.0402246783837652
F5_PERSMOOD_FinnGen_FinnGenR7_1	5517	0.196045470636115	PC11 (5e-03)	0.999637615510056
F5_PERSOBEH_FinnGen_FinnGenR5_1	222	0.730315024907253	PC33 (3e-01)	0.0402246783837652
F5_PERSOBEH_FinnGen_FinnGenR7_1	5517	0.336891230021168	PC24 (1e-02)	0.999637615510056
F5_PERSOCHANGE_FinnGen_FinnGenR7_1	5517	0.713422211205877	PC11 (5e-02)	0.999637615510056
F5_PERSONALITY_FinnGen_FinnGenR5_1	222	0.97597397267325	PC8 (3e-01)	0.0402246783837652
F5_PERSONALITY_FinnGen_FinnGenR7_1	5517	0.076281745082967	PC38 (8e-03)	0.999637615510056
F5_PERSOTH_FinnGen_FinnGenR5_1	222	0.268295865657974	PC34 (5e-02)	0.0402246783837652
F5_PERSOTH_FinnGen_FinnGenR7_1	5517	0.236834296164099	PC13 (1e-02)	0.999637615510056
F5_PERVASIVE_FinnGen_FinnGenR5_1	222	0.57372373847797	PC34 (1e-01)	0.0402246783837652
F5_PERVASIVE_FinnGen_FinnGenR7_1	5517	0.638735168223777	PC2 (1e-02)	0.999637615510056
F5_PHOBANX_FinnGen_FinnGenR5_1	222	0.872792433533709	PC39 (7e-02)	0.0402246783837652
F5_PHOBANX_FinnGen_FinnGenR7_1	5517	0.706287387611637	PC12 (9e-03)	0.999637615510056
F5_PHYSBEHOTH_FinnGen_FinnGenR5_1	222	0.598430575239992	PC39 (6e-03)	0.0402246783837652
F5_PHYSBEHOTH_FinnGen_FinnGenR7_1	5517	0.655584893124097	PC15 (5e-02)	0.999637615510056
F5_PSYCH_FinnGen_FinnGenR5_1	222	0.73852218940899	PC17 (2e-01)	0.0402246783837652
F5_PSYCH_FinnGen_FinnGenR7_1	5517	0.15515998168123	PC27 (1e-02)	0.999637615510056
F5_PSYCHDEV_FinnGen_FinnGenR5_1	222	0.799418310278376	PC27 (2e-01)	0.0402246783837652
F5_PSYCHDEV_FinnGen_FinnGenR7_1	5517	0.00435589601103761	PC13 (3e-02)	0.999637615510056
F5_PSYCHDEVOTH_FinnGen_FinnGenR5_1	222	0.858169636880498	PC22 (5e-02)	0.0402246783837652
F5_PSYCHDEVOTH_FinnGen_FinnGenR7_1	5517	0.13503817190901	PC7 (7e-03)	0.999637615510056
F5_PSYCHOTH_FinnGen_FinnGenR5_1	222	0.384514187296063	PC34 (1e-01)	0.0402246783837652
F5_PSYCHOTH_FinnGen_FinnGenR7_1	5517	0.773401455310109	PC13 (7e-03)	0.999637615510056
F5_PSYTRANS_FinnGen_FinnGenR5_1	222	0.152645799871728	PC29 (2e-01)	0.0402246783837652
F5_PSYTRANS_FinnGen_FinnGenR7_1	5517	0.873970242992971	PC25 (8e-02)	0.999637615510056
F5_PTSD_FinnGen_FinnGenR5_1	222	0.763768545618377	PC27 (2e-01)	0.0402246783837652
F5_PTSD_FinnGen_FinnGenR7_1	5517	0.585947209943839	PC32 (6e-02)	0.999637615510056
F5_SCHIZO_FinnGen_FinnGenR5_1	222	0.243694148604186	PC34 (8e-02)	0.0402246783837652
F5_SCHIZO_FinnGen_FinnGenR7_1	5517	0.84447344101474	PC13 (2e-02)	0.999637615510056
F5_SCHIZOAFF_FinnGen_FinnGenR5_1	222	0.565789594649767	PC39 (2e-01)	0.0402246783837652
F5_SCHIZOAFF_FinnGen_FinnGenR7_1	5517	0.0500979600630756	PC15 (5e-05)	0.999637615510056
F5_SCHIZOTYP_FinnGen_FinnGenR5_1	222	0.381457628286954	PC12 (2e-02)	0.0402246783837652
F5_SCHIZOTYP_FinnGen_FinnGenR7_1	5517	0.659369544413272	PC13 (2e-02)	0.999637615510056
F5_SCHIZPER_FinnGen_FinnGenR5_1	222	0.891519951358086	PC27 (2e-01)	0.0402246783837652
F5_SCHIZPER_FinnGen_FinnGenR7_1	5517	0.692758637058152	PC5 (5e-02)	0.999637615510056
F5_SCHOLA_FinnGen_FinnGenR5_1	222	0.974508611544118	PC23 (3e-01)	0.0402246783837652
F5_SCHOLA_FinnGen_FinnGenR7_1	5517	0.300039679426328	PC34 (1e-02)	0.999637615510056
F5_SCHZPHR_FinnGen_FinnGenR5_1	222	0.345102953165724	PC6 (7e-02)	0.0402246783837652
F5_SCHZPHR_FinnGen_FinnGenR7_1	5517	0.270434263026459	PC13 (3e-03)	0.999637615510056
F5_SEDAHYP_FinnGen_FinnGenR5_1	222	0.990334152893574	PC21 (2e-01)	0.0402246783837652
F5_SEDAHYP_FinnGen_FinnGenR7_1	5517	0.103957019934553	PC36 (3e-03)	0.999637615510056
F5_SEXDYS_FinnGen_FinnGenR5_1	222	0.141758624685835	PC36 (3e-01)	0.0402246783837652
F5_SEXDYS_FinnGen_FinnGenR7_1	5517	0.546452780769945	PC16 (6e-02)	0.999637615510056
F5_SLEEP_FinnGen_FinnGenR5_1	222	0.863337661269382	PC21 (9e-02)	0.0402246783837652
F5_SLEEP_FinnGen_FinnGenR7_1	5517	0.923230965665558	PC35 (1e-01)	0.999637615510056
F5_SLEEP_NOS_FinnGen_FinnGenR5_1	222	0.631745224950764	PC8 (4e-02)	0.0402246783837652
F5_SLEEP_NOS_FinnGen_FinnGenR7_1	5517	0.964324732660682	PC30 (8e-02)	0.999637615510056
F5_SLEEPWAKE_FinnGen_FinnGenR5_1	222	0.224389548710903	PC37 (1e-01)	0.0402246783837652
F5_SLEEPWAKE_FinnGen_FinnGenR7_1	5517	0.699934508085815	PC27 (2e-02)	0.999637615510056
F5_SOCPHOB_FinnGen_FinnGenR7_1	5517	0.811322964434104	PC12 (2e-02)	0.999637615510056
F5_SOMATOFORM_FinnGen_FinnGenR5_1	222	0.933689984884729	PC30 (1e-01)	0.0402246783837652
F5_SOMATOFORM_FinnGen_FinnGenR7_1	5517	0.688795062597399	PC34 (3e-03)	0.999637615510056
F5_SPEECH_FinnGen_FinnGenR5_1	222	0.849612803674623	PC27 (9e-02)	0.0402246783837652
F5_SPEECH_FinnGen_FinnGenR7_1	5517	0.297963936249506	PC13 (2e-02)	0.999637615510056
F5_STIMUL_FinnGen_FinnGenR5_1	222	0.987606305999699	PC27 (2e-01)	0.0402246783837652
F5_STIMUL_FinnGen_FinnGenR7_1	5517	0.506973033246823	PC33 (1e-02)	0.999637615510056
F5_STRESSOTH_FinnGen_FinnGenR5_1	222	0.663754609088405	PC34 (2e-02)	0.0402246783837652
F5_STRESSOTH_FinnGen_FinnGenR7_1	5517	0.887772873928368	PC32 (3e-02)	0.999637615510056
F5_SUBSNOALCO_FinnGen_FinnGenR5_1	222	0.844820759100003	PC27 (7e-02)	0.0402246783837652
F5_SUBSNOALCO_FinnGen_FinnGenR7_1	5517	0.609615249842218	PC39 (4e-02)	0.999637615510056
F5_SUBSTANCE_FinnGen_FinnGenR5_1	222	0.596620802659083	PC37 (3e-02)	0.0402246783837652
